year,rank,city,med_park_size_data,med_park_size_points,park_pct_city_data,park_pct_city_points,pct_near_park_data,pct_near_park_points,spend_per_resident_data,spend_per_resident_points,basketball_data,basketball_points,dogpark_data,dogpark_points,playground_data,playground_points,rec_sr_data,rec_sr_points,restroom_data,restroom_points,splashground_data,splashground_points,amenities_points,total_points,total_pct,park_benches,state,pop2020,pop2010,area2020
2017,46,Austin,8.5,17.0,11%,11.0,54%,15.0,$103,12.0,2.9,10.0,1.4,14.0,1.8,5.0,0.6,6.0,,,,,9.0,53.5,,3.0,Texas,961855.0,790390.0,319.9
2017,47,North Las Vegas,5.7,11.0,26%,20.0,57%,17.0,$86,9.0,2.2,7.0,0.8,7.0,2.4,8.0,0.2,2.0,,,,,6.0,52.5,,3.0,Nevada,262527.0,216961.0,101.3
2017,48,Miami,2.4,4.0,7%,6.0,80%,30.0,$100,11.0,3.3,11.0,0.9,8.0,1.4,4.0,1.6,19.0,,,,,11.0,51.5,,2.5,Florida,442241.0,399457.0,36.0
2017,48,Richmond,3.9,7.0,5%,5.0,74%,26.0,$75,8.0,6.6,20.0,1.4,13.0,2.8,10.0,1.7,20.0,,,,,16.0,51.5,,2.5,Virginia,226610.0,204214.0,59.9
2017,48,Richmond,3.9,7.0,5%,5.0,74%,26.0,$75,8.0,6.6,20.0,1.4,13.0,2.8,10.0,1.7,20.0,,,,,16.0,51.5,,2.5,California,116448.0,103701.0,30.1
2017,50,Atlanta,3.1,6.0,6%,5.0,66%,22.0,$134,16.0,2.8,9.0,1.1,10.0,3.0,11.0,1.5,18.0,,,,,12.0,51.0,,2.5,Georgia,498715.0,420003.0,135.3
2017,50,Dallas,7.6,15.0,13%,13.0,60%,18.0,$81,9.0,2.5,8.0,0.4,2.0,1.5,4.0,0.7,8.0,,,,,6.0,51.0,,2.5,Texas,1304379.0,1197816.0,339.6
2017,52,Chesapeake,6.0,12.0,26%,20.0,38%,6.0,$80,9.0,2.5,8.0,2.1,20.0,3.1,12.0,0.8,10.0,,,,,13.0,50.0,,2.5,Virginia,249422.0,222209.0,338.5
2017,53,Baltimore,0.8,1.0,10%,10.0,85%,32.0,$70,7.0,1.6,4.0,0.5,3.0,3.2,12.0,1.3,16.0,,,,,9.0,49.0,,2.5,Maryland,585708.0,620961.0,80.9
2017,53,Nashville,13.2,20.0,11%,11.0,38%,7.0,$106,12.0,3.0,10.0,1.0,9.0,2.1,7.0,0.8,9.0,,,,,9.0,49.0,,2.5,Tennessee,689447.0,601222.0,475.8
2017,53,Orlando,3.6,7.0,5%,5.0,58%,17.0,$124,15.0,5.2,19.0,1.2,11.0,2.6,9.0,1.6,20.0,,,,,15.0,49.0,,2.5,Florida,307573.0,238300.0,110.6
2017,56,Columbus,7.7,15.0,11%,11.0,52%,14.0,$101,11.0,1.9,6.0,0.6,5.0,1.9,6.0,0.7,8.0,,,,,6.0,47.5,,2.5,Ohio,905748.0,787033.0,220.0
2017,56,Columbus,7.7,15.0,11%,11.0,52%,14.0,$101,11.0,1.9,6.0,0.6,5.0,1.9,6.0,0.7,8.0,,,,,6.0,47.5,,2.5,Georgia,206922.0,189885.0,216.5
2017,56,Phoenix,14.6,20.0,15%,15.0,45%,10.0,$80,8.0,0.9,2.0,0.6,4.0,1.7,5.0,0.4,5.0,,,,,4.0,47.5,,2.5,Arizona,1608139.0,1445632.0,518.0
2017,58,Buffalo,1.1,2.0,8%,7.0,85%,32.0,$48,4.0,6.3,20.0,0.8,6.0,2.3,8.0,0.7,8.0,,,,,11.0,46.5,,2.5,New York,278349.0,261310.0,40.4
2017,59,Arlington,14.1,20.0,8%,7.0,55%,16.0,$90,10.0,0.7,1.0,0.3,1.0,1.3,3.0,0.3,3.0,,,,,2.0,46.0,,2.5,Texas,394266.0,365438.0,95.9
2017,59,Chandler,8.3,16.0,4%,3.0,58%,18.0,$71,7.0,3.3,12.0,1.6,16.0,2.3,8.0,0.6,6.0,,,,,11.0,46.0,,2.5,Arizona,275987.0,236123.0,65.3
2017,59,Corpus Christi,3.3,6.0,9%,8.0,72%,25.0,$73,7.0,2.8,9.0,0.0,0.0,4.2,16.0,0.8,10.0,,,,,9.0,46.0,,2.5,Texas,317863.0,305215.0,162.2
2017,59,Tulsa,9.5,19.0,8%,7.0,56%,16.0,$58,6.0,2.1,6.0,0.5,3.0,2.7,10.0,0.6,7.0,,,,,7.0,46.0,,2.5,Oklahoma,413066.0,391906.0,197.5
2017,63,Anaheim,8.5,17.0,8%,8.0,62%,19.0,$72,7.0,1.4,3.0,0.6,4.0,1.4,4.0,0.2,2.0,,,,,3.0,45.0,,2.5,California,346824.0,336265.0,50.3
2017,63,Garland,9.5,19.0,7%,7.0,56%,16.0,$71,7.0,2.3,7.0,0.0,0.0,1.5,4.0,0.7,8.0,,,,,5.0,45.0,,2.5,Texas,246018.0,226876.0,57.1
2017,63,Glendale,4.8,9.0,6%,5.0,72%,25.0,$30,2.0,4.6,17.0,1.2,12.0,4.0,16.0,0.7,8.0,,,,,13.0,45.0,,2.5,Arizona,248325.0,226721.0,61.6
2017,63,Glendale,4.8,9.0,6%,5.0,72%,25.0,$30,2.0,4.6,17.0,1.2,12.0,4.0,16.0,0.7,8.0,,,,,13.0,45.0,,2.5,California,196543.0,191719.0,30.5
2017,63,Lexington,11.1,20.0,2%,2.0,51%,13.0,$82,9.0,3.9,14.0,1.6,16.0,2.0,6.0,0.4,5.0,,,,,10.0,45.0,,2.5,Kentucky,322570.0,295803.0,283.6
2017,63,Riverside,12.7,20.0,7%,6.0,47%,11.0,$68,7.0,3.1,10.0,1.3,12.0,1.5,4.0,1.2,14.0,,,,,10.0,45.0,,2.5,California,314998.0,303871.0,81.2
2017,63,Toledo,5.5,11.0,6%,6.0,76%,27.0,$44,4.0,1.9,6.0,0.7,6.0,2.8,10.0,0.1,1.0,,,,,6.0,45.0,,2.5,Ohio,270871.0,287208.0,80.5
2017,69,Greensboro,5.0,9.0,9%,9.0,60%,18.0,$67,7.0,2.5,8.0,0.8,6.0,4.0,15.0,0.9,11.0,,,,,10.0,44.0,,2.0,North Carolina,299035.0,269666.0,129.6
2017,69,San Antonio,11.6,20.0,10%,10.0,38%,6.0,$95,11.0,1.7,5.0,0.8,6.0,1.7,5.0,0.7,9.0,,,,,6.0,44.0,,2.0,Texas,1434625.0,1327407.0,498.8
2017,71,Bakersfield,9.0,18.0,6%,5.0,43%,9.0,$80,9.0,2.1,6.0,2.3,20.0,3.2,12.0,0.5,5.0,,,,,11.0,43.5,,2.0,California,403455.0,347483.0,149.8
2017,72,Durham,9.0,18.0,4%,3.0,48%,12.0,$73,8.0,2.0,6.0,1.3,13.0,2.5,9.0,0.9,10.0,,,,,10.0,42.5,,2.0,North Carolina,283506.0,228330.0,112.8
2017,72,Reno,4.3,8.0,5%,5.0,71%,25.0,$49,4.0,3.9,14.0,0.8,7.0,3.0,11.0,0.3,4.0,,,,,9.0,42.5,,2.0,Nevada,264165.0,225221.0,108.8
2017,74,Los Angeles,4.8,9.0,13%,13.0,54%,15.0,$85,9.0,0.8,1.0,0.3,1.0,1.1,2.0,1.1,13.0,,,,,4.0,41.5,,2.0,California,3898747.0,3792621.0,469.5
2017,75,Chula Vista,7.1,14.0,7%,7.0,53%,15.0,$44,4.0,2.1,6.0,1.2,11.0,3.0,11.0,0.7,8.0,,,,,9.0,41.0,,2.0,California,275487.0,243916.0,49.6
2017,75,Detroit,2.4,4.0,6%,6.0,78%,28.0,$21,1.0,3.2,11.0,0.6,5.0,4.7,19.0,0.4,4.0,,,,,10.0,41.0,,2.0,Michigan,639111.0,713777.0,138.7
2017,75,Santa Ana,6.0,12.0,4%,4.0,72%,25.0,$46,4.0,1.2,3.0,0.0,0.0,1.3,3.0,0.9,10.0,,,,,4.0,41.0,,2.0,California,310227.0,324528.0,27.3
2017,75,Stockton,6.0,12.0,3%,2.0,71%,25.0,$24,1.0,3.8,13.0,1.0,10.0,2.5,9.0,0.4,5.0,,,,,9.0,41.0,,2.0,California,320804.0,291707.0,62.2
2017,79,El Paso,3.7,7.0,19%,20.0,49%,12.0,$34,2.0,2.4,7.0,0.4,3.0,2.7,10.0,0.8,9.0,,,,,7.0,40.0,,2.0,Texas,678815.0,649121.0,258.4
2017,79,Fort Worth,7.5,15.0,6%,5.0,55%,16.0,$78,8.0,1.4,3.0,0.2,1.0,2.4,8.0,0.3,3.0,,,,,4.0,40.0,,2.0,Texas,918915.0,741206.0,342.9
2017,81,Houston,6.0,12.0,14%,15.0,47%,12.0,$35,2.0,2.2,7.0,0.6,5.0,1.9,6.0,0.6,7.0,,,,,6.0,39.0,,2.0,Texas,2304580.0,2100263.0,640.4
2017,81,Newark,1.0,1.0,6%,6.0,90%,35.0,$26,1.0,1.5,4.0,0.0,0.0,0.8,1.0,0.9,10.0,,,,,4.0,39.0,,2.0,New Jersey,311549.0,277140.0,24.1
2017,81,Wichita,10.8,20.0,5%,4.0,51%,13.0,$51,5.0,1.0,2.0,0.8,7.0,2.2,7.0,0.5,5.0,,,,,5.0,39.0,,2.0,Kansas,397532.0,382368.0,162.0
2017,84,Memphis,10.0,20.0,5%,4.0,42%,8.0,$54,5.0,3.0,10.0,0.5,3.0,1.8,6.0,1.0,12.0,,,,,8.0,37.5,,1.5,Tennessee,633104.0,646889.0,297.0
2017,85,Irving,4.1,8.0,5%,5.0,58%,17.0,$59,6.0,1.2,3.0,0.9,8.0,3.3,12.0,0.9,10.0,,,,,8.0,36.5,,1.5,Texas,256684.0,216290.0,67.0
2017,85,Lubbock,9.7,19.0,3%,2.0,53%,15.0,$46,4.0,1.1,2.0,0.0,0.0,2.5,9.0,0.4,5.0,,,,,4.0,36.5,,1.5,Texas,257141.0,229573.0,134.6
2017,85,Tucson,5.1,10.0,3%,2.0,57%,17.0,$71,7.0,1.2,3.0,1.5,15.0,1.8,5.0,0.8,10.0,,,,,8.0,36.5,,1.5,Arizona,542629.0,520116.0,241.0
2017,88,Oklahoma City,6.7,13.0,7%,7.0,42%,9.0,$72,7.0,2.3,7.0,0.6,4.0,2.1,7.0,0.9,11.0,,,,,7.0,36.0,,1.5,Oklahoma,681054.0,579999.0,606.2
2017,89,Baton Rouge,4.3,8.0,3%,2.0,50%,13.0,$51,5.0,5.1,19.0,0.9,8.0,2.9,10.0,2.9,20.0,,,,,14.0,35.0,,1.5,Louisiana,227470.0,229493.0,86.3
2017,90,Fresno,3.6,7.0,4%,3.0,61%,19.0,$38,3.0,3.6,13.0,1.2,12.0,1.5,4.0,0.3,4.0,,,,,8.0,33.5,,1.5,California,542107.0,494665.0,115.2
2017,90,Hialeah,4.6,9.0,1%,1.0,61%,19.0,$38,3.0,3.1,11.0,0.0,0.0,0.7,1.0,1.6,19.0,,,,,8.0,33.5,,1.5,Florida,223109.0,224669.0,21.6
2017,90,Jacksonville,5.6,11.0,14%,14.0,32%,3.0,$33,2.0,1.8,5.0,0.6,4.0,3.3,12.0,1.4,17.0,,,,,10.0,33.5,,1.5,Florida,949611.0,821784.0,747.3
2017,93,Laredo,4.1,8.0,2%,1.0,49%,12.0,$66,7.0,10.2,20.0,0.4,2.0,2.4,8.0,1.0,12.0,,,,,11.0,32.5,,1.5,Texas,255205.0,236091.0,106.5
2017,93,Winston-Salem,9.8,19.0,4%,4.0,35%,5.0,$42,3.0,1.3,3.0,0.4,3.0,1.9,6.0,1.5,18.0,,,,,8.0,32.5,,1.5,North Carolina,249545.0,229617.0,132.7
2017,95,Mesa,2.7,5.0,3%,2.0,63%,20.0,$69,7.0,2.7,9.0,0.4,3.0,1.4,3.0,0.2,2.0,,,,,4.0,31.5,,1.5,Arizona,504258.0,439041.0,138.7
2017,96,Louisville,7.7,15.0,7%,7.0,34%,4.0,$50,4.0,2.3,7.0,0.9,8.0,2.4,8.0,0.5,6.0,,,,,7.0,31.0,,1.5,Kentucky,633045.0,597337.0,263.5
2017,97,Charlotte,16.6,20.0,4%,4.0,27%,1.0,$45,4.0,1.3,3.0,0.7,6.0,2.3,8.0,0.6,7.0,,,,,6.0,29.0,,1.0,North Carolina,874579.0,731424.0,308.3
2017,98,Fort Wayne,4.0,7.0,3%,3.0,44%,10.0,$79,8.0,1.8,5.0,0.8,7.0,2.3,8.0,0.4,5.0,,,,,6.0,28.5,,1.0,Indiana,263886.0,253691.0,110.7
2017,98,Indianapolis,9.8,19.0,5%,5.0,32%,3.0,$35,2.0,2.2,7.0,0.5,3.0,1.5,4.0,0.5,6.0,,,,,5.0,28.5,,1.0,Indiana,887642.0,820445.0,361.6
2016,1,Minneapolis,6.5,12.0,15%,16.0,95%,39.0,$224,20.0,3.9,16.0,1.8,20.0,2.8,11.0,2.6,20.0,,,,,17.0,104.0,86.5,5.0,Minnesota,429954.0,382578.0,54.0
2016,2,St. Paul,3.7,7.0,15%,16.0,96%,39.0,$212,20.0,4.2,17.0,1.4,15.0,3.9,16.0,1.8,20.0,,,,,17.0,99.0,82.5,5.0,Minnesota,311527.0,285068.0,52.0
2016,3,Washington,0.8,1.0,22%,20.0,97%,40.0,$287,20.0,4.1,17.0,1.7,19.0,1.7,6.0,2.4,20.0,,,,,16.0,97.0,81.0,5.0,District of Columbia,689545.0,601723.0,61.1
2016,4,Arlington,2.1,4.0,11%,12.0,98%,40.0,$235,20.0,4.0,16.0,3.6,20.0,4.6,19.0,1.5,19.0,,,,,19.0,95.0,79.0,4.5,Virginia,,,
2016,5,San Francisco,1.8,3.0,19%,20.0,99%,40.0,$223,20.0,1.9,6.0,3.5,20.0,1.9,7.0,0.6,8.0,,,,,10.0,93.0,77.5,4.5,California,873965.0,805235.0,46.9
2016,6,Portland,4.6,9.0,18%,19.0,85%,33.0,$154,18.0,3.8,15.0,5.4,20.0,2.1,8.0,0.6,7.0,,,,,13.0,92.0,76.5,4.5,Oregon,652503.0,583776.0,133.5
2016,7,New York,1.0,1.0,21%,20.0,97%,40.0,$186,20.0,3.5,14.0,1.5,17.0,2.0,7.0,0.1,1.0,,,,,10.0,91.0,76.0,4.5,New York,8804190.0,8175133.0,300.5
2016,8,Irvine,6.4,12.0,20%,20.0,75%,27.0,$227,20.0,2.6,9.0,0.4,4.0,2.8,11.0,1.4,18.0,,,,,11.0,90.0,75.0,4.5,California,307670.0,212375.0,65.6
2016,9,Boston,1.7,3.0,17%,19.0,98%,40.0,$122,14.0,3.8,15.0,1.1,12.0,2.9,11.0,1.0,12.0,,,,,13.0,89.0,74.0,4.5,Massachusetts,675647.0,617594.0,48.3
2016,10,Cincinnati,4.3,8.0,14%,15.0,71%,25.0,$181,20.0,5.2,20.0,1.3,15.0,5.1,20.0,2.3,20.0,,,,,19.0,87.0,72.5,4.0,Ohio,309317.0,296943.0,77.8
2016,10,Madison,4.7,9.0,13%,14.0,90%,35.0,$122,14.0,10.8,20.0,4.2,20.0,7.3,20.0,0.1,1.0,,,,,15.0,87.0,72.5,4.0,Wisconsin,269840.0,233209.0,79.6
2016,12,San Diego,6.8,13.0,22%,20.0,78%,29.0,$113,13.0,2.9,11.0,1.1,12.0,1.9,7.0,1.0,12.0,,,,,11.0,86.0,71.5,4.0,California,1386932.0,1307402.0,325.9
2016,13,Seattle,2.4,4.0,12%,13.0,93%,37.0,$275,20.0,1.9,6.0,2.2,20.0,2.3,9.0,0.8,10.0,,,,,11.0,85.0,71.0,4.0,Washington,737015.0,608660.0,83.8
2016,14,Oakland,2.5,4.0,18%,20.0,85%,33.0,$143,17.0,2.7,10.0,0.7,8.0,1.8,6.0,1.2,15.0,,,,,10.0,84.0,70.0,4.0,California,440646.0,390724.0,55.9
2016,15,Chicago,2.2,4.0,9%,10.0,92%,37.0,$172,20.0,2.9,11.0,0.8,9.0,2.4,9.0,1.9,20.0,,,,,12.0,83.0,69.0,4.0,Illinois,2746388.0,2695598.0,227.7
2016,16,Aurora,7.9,15.0,11%,11.0,86%,33.0,$132,16.0,1.6,5.0,0.9,9.0,2.3,9.0,0.3,3.0,,,,,7.0,82.0,68.5,4.0,Colorado,386261.0,325078.0,160.1
2016,16,Aurora,7.9,15.0,11%,11.0,86%,33.0,$132,16.0,1.6,5.0,0.9,9.0,2.3,9.0,0.3,3.0,,,,,7.0,82.0,68.5,4.0,Illinois,180542.0,197899.0,45.0
2016,17,Sacramento,5.5,10.0,9%,9.0,79%,29.0,$148,18.0,2.7,10.0,2.3,20.0,4.0,16.0,1.0,13.0,,,,,15.0,81.0,67.5,4.0,California,524943.0,466488.0,98.6
2016,18,Plano,13.3,20.0,11%,12.0,74%,27.0,$125,15.0,1.8,6.0,0.4,3.0,2.6,10.0,0.4,4.0,,,,,6.0,80.0,66.5,4.0,Texas,285494.0,259841.0,71.7
2016,18,St. Petersburg,3.5,6.0,16%,17.0,73%,26.0,$132,16.0,2.5,9.0,2.4,20.0,3.5,14.0,1.3,16.0,,,,,15.0,80.0,66.5,4.0,Florida,258308.0,244769.0,61.8
2016,20,Albuquerque,4.3,8.0,24%,20.0,82%,31.0,$59,6.0,2.2,8.0,2.3,20.0,2.9,11.0,1.1,14.0,,,,,13.0,78.0,65.0,3.5,New Mexico,564559.0,545852.0,187.3
2016,20,Denver,6.1,12.0,8%,8.0,86%,33.0,$109,13.0,1.6,5.0,1.4,15.0,3.9,16.0,0.9,12.0,,,,,12.0,78.0,65.0,3.5,Colorado,715522.0,600158.0,153.1
2016,22,Long Beach,3.0,5.0,10%,11.0,80%,30.0,$186,20.0,1.6,5.0,1.9,20.0,1.1,3.0,1.1,15.0,,,,,11.0,77.0,64.0,3.5,California,466742.0,462257.0,50.7
2016,22,Philadelphia,3.6,7.0,13%,14.0,93%,37.0,$65,7.0,4.1,17.0,0.3,3.0,1.7,6.0,2.1,20.0,,,,,12.0,77.0,64.0,3.5,Pennsylvania,1603797.0,1526006.0,134.4
2016,22,St. Louis,1.4,2.0,10%,10.0,90%,36.0,$151,18.0,2.1,7.0,1.6,18.0,2.4,9.0,0.6,8.0,,,,,11.0,77.0,64.0,3.5,Missouri,301578.0,319294.0,61.7
2016,25,Henderson,7.6,15.0,13%,14.0,49%,13.0,$178,20.0,3.6,14.0,5.4,20.0,3.1,12.0,0.6,7.0,,,,,13.0,75.0,62.5,3.5,Nevada,317610.0,257729.0,106.2
2016,25,Omaha,7.0,13.0,14%,15.0,78%,29.0,$74,8.0,2.0,7.0,0.5,5.0,4.4,18.0,0.7,9.0,,,,,10.0,75.0,62.5,3.5,Nebraska,486051.0,408958.0,133.2
2016,27,Fremont,7.5,14.0,38%,20.0,62%,20.0,$121,14.0,2.2,7.0,0.4,4.0,1.9,7.0,0.5,7.0,,,,,6.0,74.0,61.5,3.5,California,230504.0,214089.0,78.3
2016,27,Honolulu,2.3,4.0,33%,20.0,84%,32.0,$50,5.0,5.8,20.0,0.6,6.0,1.3,4.0,1.9,20.0,,,,,13.0,74.0,61.5,3.5,Hawaii,350964.0,337256.0,60.5
2016,27,Lincoln,6.5,12.0,7%,7.0,86%,33.0,$86,10.0,3.3,13.0,0.7,8.0,4.9,20.0,0.5,6.0,,,,,12.0,74.0,61.5,3.5,Nebraska,291082.0,258379.0,97.7
2016,27,Milwaukee,4.6,9.0,9%,9.0,88%,34.0,$89,10.0,5.7,20.0,0.5,5.0,2.8,11.0,0.9,12.0,,,,,12.0,74.0,61.5,3.5,Wisconsin,577222.0,594833.0,96.2
2016,31,Anchorage,4.4,8.0,84%,20.0,71%,25.0,$77,9.0,2.7,10.0,2.3,20.0,2.8,11.0,0.3,3.0,,,,,11.0,73.0,61.0,3.5,Alaska,291247.0,291826.0,1706.8
2016,31,Las Vegas,7.8,15.0,6%,6.0,70%,24.0,$133,16.0,1.0,2.0,4.1,20.0,3.7,15.0,0.7,9.0,,,,,12.0,73.0,61.0,3.5,Nevada,641903.0,583756.0,141.8
2016,31,San Jose,3.9,7.0,14%,16.0,72%,25.0,$131,15.0,1.5,5.0,1.0,11.0,2.7,10.0,1.1,14.0,,,,,10.0,73.0,61.0,3.5,California,1013240.0,945942.0,178.3
2016,31,Virginia Beach,4.1,8.0,16%,17.0,58%,18.0,$171,20.0,3.4,13.0,0.7,7.0,4.1,16.0,0.3,4.0,,,,,10.0,73.0,61.0,3.5,Virginia,459470.0,437994.0,244.7
2016,35,North Las Vegas,5.7,11.0,26%,20.0,58%,18.0,$145,17.0,2.2,8.0,0.4,4.0,2.4,9.0,0.2,2.0,,,,,6.0,72.0,60.0,3.5,Nevada,262527.0,216961.0,101.3
2016,36,Jersey City,0.6,1.0,18%,20.0,91%,36.0,$29,2.0,2.6,10.0,2.3,20.0,1.4,4.0,1.0,13.0,,,,,12.0,71.0,59.0,3.5,New Jersey,292449.0,247597.0,14.7
2016,36,Kansas City,11.6,20.0,9%,9.0,65%,22.0,$120,14.0,1.6,5.0,0.6,7.0,2.3,8.0,0.4,5.0,,,,,6.0,71.0,59.0,3.5,Missouri,508090.0,459787.0,314.7
2016,36,Kansas City,11.6,20.0,9%,9.0,65%,22.0,$120,14.0,1.6,5.0,0.6,7.0,2.3,8.0,0.4,5.0,,,,,6.0,71.0,59.0,3.5,Kansas,156607.0,145786.0,124.7
2016,36,Raleigh,4.4,8.0,14%,15.0,54%,15.0,$163,19.0,5.4,20.0,0.7,7.0,2.2,8.0,1.7,20.0,,,,,14.0,71.0,59.0,3.5,North Carolina,467665.0,403892.0,145.1
2016,39,Pittsburgh,1.7,3.0,8%,9.0,84%,32.0,$64,7.0,3.7,15.0,2.0,20.0,4.2,17.0,1.7,20.0,,,,,18.0,69.0,57.5,3.0,Pennsylvania,302971.0,305704.0,55.4
2016,39,Tampa,4.5,8.0,7%,7.0,60%,19.0,$153,18.0,4.9,20.0,3.4,20.0,2.3,9.0,1.8,20.0,,,,,17.0,69.0,57.5,3.0,Florida,384959.0,335709.0,114.0
2016,41,New Orleans,1.8,3.0,26%,20.0,76%,28.0,$90,10.0,1.7,5.0,0.8,8.0,2.5,10.0,0.5,6.0,,,,,7.0,68.0,56.5,3.0,Louisiana,383997.0,343829.0,169.5
2016,41,Scottsdale,13.5,20.0,25%,20.0,37%,6.0,$116,13.0,1.5,5.0,1.3,15.0,1.6,5.0,0.8,10.0,,,,,9.0,68.0,56.5,3.0,Arizona,241361.0,217385.0,184.0
2016,43,Boise,7.3,14.0,9%,9.0,60%,19.0,$103,12.0,2.3,8.0,2.3,20.0,3.7,15.0,0.5,5.0,,,,,12.0,66.0,55.0,3.0,Idaho,235684.0,205671.0,84.0
2016,43,Cleveland,3.4,6.0,6%,6.0,79%,30.0,$97,11.0,6.0,20.0,0.5,5.0,3.1,12.0,1.1,15.0,,,,,13.0,66.0,55.0,3.0,Ohio,372624.0,396815.0,77.7
2016,43,Colorado Springs,6.6,13.0,9%,10.0,69%,24.0,$58,6.0,4.1,16.0,1.8,20.0,3.1,12.0,0.3,4.0,,,,,13.0,66.0,55.0,3.0,Colorado,478961.0,416427.0,195.4
2016,43,Norfolk,4.4,8.0,6%,6.0,71%,25.0,$73,8.0,8.2,20.0,4.5,20.0,4.2,17.0,2.0,20.0,,,,,19.0,66.0,55.0,3.0,Virginia,238005.0,242803.0,53.3
2016,47,Austin,10.0,19.0,15%,16.0,48%,12.0,$92,10.0,1.8,6.0,1.4,15.0,1.2,4.0,0.5,7.0,,,,,8.0,65.0,54.0,3.0,Texas,961855.0,790390.0,319.9
2016,48,Richmond,3.9,7.0,5%,5.0,74%,27.0,$77,8.0,6.8,20.0,0.9,10.0,3.8,15.0,1.8,20.0,,,,,16.0,63.0,52.5,3.0,Virginia,226610.0,204214.0,59.9
2016,48,Richmond,3.9,7.0,5%,5.0,74%,27.0,$77,8.0,6.8,20.0,0.9,10.0,3.8,15.0,1.8,20.0,,,,,16.0,63.0,52.5,3.0,California,116448.0,103701.0,30.1
2016,49,Baltimore,0.8,1.0,10%,10.0,85%,33.0,$71,8.0,1.6,5.0,0.3,3.0,3.2,13.0,1.3,17.0,,,,,10.0,62.0,51.5,2.5,Maryland,585708.0,620961.0,80.9
2016,49,Phoenix,14.6,20.0,15%,16.0,45%,11.0,$88,10.0,0.9,2.0,0.6,6.0,1.7,6.0,0.5,7.0,,,,,5.0,62.0,51.5,2.5,Arizona,1608139.0,1445632.0,518.0
2016,51,Atlanta,3.1,6.0,6%,6.0,66%,22.0,$120,14.0,2.9,11.0,0.9,10.0,3.1,12.0,1.5,20.0,,,,,13.0,61.0,51.0,2.5,Georgia,498715.0,420003.0,135.3
2016,52,Buffalo,1.1,2.0,8%,8.0,85%,33.0,$52,5.0,5.9,20.0,0.8,8.0,2.4,9.0,0.7,9.0,,,,,12.0,60.0,50.0,2.5,New York,278349.0,261310.0,40.4
2016,52,Miami,1.9,3.0,6%,6.0,79%,30.0,$88,10.0,3.3,13.0,0.7,7.0,1.4,4.0,1.5,19.0,,,,,11.0,60.0,50.0,2.5,Florida,442241.0,399457.0,36.0
2016,54,Dallas,7.2,14.0,13%,13.0,58%,18.0,$63,7.0,2.6,9.0,0.4,4.0,1.7,6.0,0.7,8.0,,,,,7.0,59.0,49.0,2.5,Texas,1304379.0,1197816.0,339.6
2016,55,Glendale,4.8,9.0,5%,5.0,72%,26.0,$39,4.0,4.7,20.0,1.3,14.0,4.1,17.0,0.5,6.0,,,,,14.0,58.0,48.5,2.5,Arizona,248325.0,226721.0,61.6
2016,55,Glendale,4.8,9.0,5%,5.0,72%,26.0,$39,4.0,4.7,20.0,1.3,14.0,4.1,17.0,0.5,6.0,,,,,14.0,58.0,48.5,2.5,California,196543.0,191719.0,30.5
2016,55,Nashville,13.2,20.0,11%,11.0,38%,7.0,$90,10.0,3.1,12.0,0.9,10.0,2.2,8.0,0.8,10.0,,,,,10.0,58.0,48.5,2.5,Tennessee,689447.0,601222.0,475.8
2016,55,Orlando,3.4,6.0,6%,6.0,58%,18.0,$119,14.0,5.2,20.0,0.4,4.0,2.6,10.0,1.6,20.0,,,,,14.0,58.0,48.5,2.5,Florida,307573.0,238300.0,110.6
2016,58,Arlington,14.3,20.0,8%,8.0,55%,16.0,$90,10.0,0.7,1.0,0.3,2.0,1.3,4.0,0.3,4.0,,,,,3.0,57.0,47.5,2.5,Texas,394266.0,365438.0,95.9
2016,58,Riverside,12.7,20.0,7%,7.0,46%,11.0,$70,8.0,2.5,9.0,1.3,14.0,1.4,5.0,1.2,15.0,,,,,11.0,57.0,47.5,2.5,California,314998.0,303871.0,81.2
2016,60,Chesapeake,5.5,10.0,26%,20.0,38%,7.0,$68,7.0,1.9,6.0,2.1,20.0,3.2,12.0,0.8,11.0,,,,,12.0,56.0,46.5,2.5,Virginia,249422.0,222209.0,338.5
2016,60,Corpus Christi,3.3,6.0,8%,8.0,72%,26.0,$64,7.0,2.8,10.0,0.0,0.0,4.2,17.0,0.8,10.0,,,,,9.0,56.0,46.5,2.5,Texas,317863.0,305215.0,162.2
2016,60,Garland,9.8,19.0,8%,8.0,56%,17.0,$69,7.0,2.3,8.0,0.0,0.0,1.5,5.0,0.7,8.0,,,,,5.0,56.0,46.5,2.5,Texas,246018.0,226876.0,57.1
2016,60,Lexington,11.1,20.0,2%,2.0,51%,14.0,$82,9.0,4.0,16.0,1.3,14.0,2.1,8.0,0.3,4.0,,,,,11.0,56.0,46.5,2.5,Kentucky,322570.0,295803.0,283.6
2016,60,Tulsa,10.0,19.0,8%,8.0,56%,16.0,$53,5.0,2.1,7.0,0.5,5.0,2.8,11.0,0.6,8.0,,,,,8.0,56.0,46.5,2.5,Oklahoma,413066.0,391906.0,197.5
2016,65,Anaheim,8.7,17.0,7%,8.0,61%,19.0,$65,7.0,1.4,4.0,0.3,2.0,1.3,4.0,0.2,2.0,,,,,3.0,54.0,45.0,2.5,California,346824.0,336265.0,50.3
